08.03.2019;14:50:00;7,646;7,652;7,638;7,645;81.140,00
08.03.2019;14:45:00;7,636;7,662;7,635;7,654;69.321,00
08.03.2019;14:40:00;7,646;7,646;7,633;7,633;82.640,00
08.03.2019;14:35:00;7,663;7,666;7,642;7,642;61.839,00
08.03.2019;14:30:00;7,672;7,672;7,627;7,665;211.537,00
08.03.2019;14:25:00;7,679;7,679;7,673;7,674;30.879,00
08.03.2019;14:20:00;7,664;7,676;7,664;7,676;34.692,00
08.03.2019;14:15:00;7,659;7,677;7,659;7,663;70.194,00
08.03.2019;14:10:00;7,667;7,67;7,653;7,657;38.347,00
08.03.2019;14:05:00;7,672;7,683;7,663;7,666;213.321,00
08.03.2019;14:00:00;7,665;7,675;7,663;7,673;58.366,00
08.03.2019;13:55:00;7,646;7,667;7,644;7,667;37.972,00
08.03.2019;13:50:00;7,634;7,648;7,628;7,645;33.290,00
08.03.2019;13:45:00;7,646;7,65;7,635;7,636;78.614,00
08.03.2019;13:40:00;7,639;7,65;7,639;7,645;12.243,00
08.03.2019;13:35:00;7,643;7,645;7,633;7,638;41.017,00
08.03.2019;13:30:00;7,658;7,658;7,643;7,643;47.014,00
08.03.2019;13:25:00;7,633;7,666;7,629;7,662;89.648,00
08.03.2019;13:20:00;7,642;7,648;7,634;7,636;164.067,00
08.03.2019;13:15:00;7,649;7,653;7,642;7,643;32.350,00
08.03.2019;13:10:00;7,661;7,661;7,644;7,647;43.135,00
08.03.2019;13:05:00;7,667;7,674;7,66;7,66;48.615,00
08.03.2019;13:02:00;7,64;7,666;7,64;7,666;282.753,00
08.03.2019;12:55:00;7,656;7,656;7,644;7,646;43.719,00
08.03.2019;12:50:00;7,669;7,669;7,646;7,656;119.929,00
08.03.2019;12:45:00;7,659;7,673;7,657;7,673;60.028,00
08.03.2019;12:40:00;7,671;7,671;7,647;7,658;96.074,00
08.03.2019;12:35:00;7,664;7,669;7,656;7,668;70.283,00
08.03.2019;12:30:00;7,672;7,677;7,663;7,663;49.239,00
08.03.2019;12:25:00;7,683;7,686;7,672;7,672;34.941,00
08.03.2019;12:20:00;7,693;7,693;7,677;7,683;29.114,00
08.03.2019;12:15:00;7,688;7,697;7,688;7,697;18.618,00
08.03.2019;12:10:00;7,687;7,708;7,685;7,691;93.271,00
08.03.2019;12:05:00;7,694;7,694;7,683;7,69;34.238,00
08.03.2019;12:00:00;7,671;7,694;7,671;7,694;39.759,00
08.03.2019;11:55:00;7,679;7,687;7,667;7,671;117.534,00
08.03.2019;11:50:00;7,696;7,698;7,679;7,68;61.863,00
08.03.2019;11:45:00;7,682;7,698;7,671;7,698;50.824,00
08.03.2019;11:40:00;7,672;7,696;7,672;7,681;58.439,00
08.03.2019;11:35:00;7,684;7,686;7,67;7,673;54.954,00
08.03.2019;11:30:00;7,673;7,69;7,668;7,683;116.293,00
08.03.2019;11:25:00;7,677;7,68;7,66;7,674;101.153,00
08.03.2019;11:20:00;7,686;7,702;7,675;7,682;97.014,00
08.03.2019;11:15:00;7,699;7,706;7,68;7,688;72.127,00
08.03.2019;11:10:00;7,679;7,705;7,679;7,699;58.905,00
08.03.2019;11:05:00;7,69;7,702;7,68;7,68;40.460,00
08.03.2019;11:00:00;7,71;7,714;7,688;7,688;34.940,00
08.03.2019;10:55:00;7,714;7,715;7,696;7,709;41.816,00
08.03.2019;10:50:00;7,689;7,712;7,689;7,712;53.062,00
08.03.2019;10:45:00;7,679;7,694;7,67;7,689;47.976,00
08.03.2019;10:40:00;7,686;7,688;7,675;7,676;34.517,00
08.03.2019;10:35:00;7,682;7,695;7,682;7,687;47.382,00
08.03.2019;10:30:00;7,66;7,683;7,66;7,683;107.224,00
08.03.2019;10:25:00;7,669;7,678;7,643;7,653;142.168,00
08.03.2019;10:20:00;7,684;7,684;7,668;7,674;76.504,00
08.03.2019;10:15:00;7,716;7,716;7,686;7,69;83.680,00
08.03.2019;10:10:00;7,684;7,717;7,684;7,717;108.177,00
08.03.2019;10:05:00;7,645;7,697;7,641;7,684;165.683,00
08.03.2019;10:00:00;7,65;7,662;7,63;7,646;162.731,00
08.03.2019;09:55:00;7,69;7,693;7,642;7,651;317.737,00
08.03.2019;09:50:00;7,685;7,695;7,682;7,69;131.342,00
08.03.2019;09:45:00;7,67;7,686;7,663;7,679;88.964,00
08.03.2019;09:40:00;7,7;7,701;7,64;7,655;309.311,00
08.03.2019;09:35:00;7,73;7,732;7,695;7,703;116.349,00
08.03.2019;09:30:00;7,725;7,732;7,71;7,717;128.309,00
08.03.2019;09:25:00;7,732;7,734;7,701;7,723;269.668,00
08.03.2019;09:20:00;7,72;7,74;7,716;7,727;126.708,00
08.03.2019;09:15:00;7,705;7,746;7,697;7,717;228.040,00
08.03.2019;09:10:00;7,688;7,725;7,671;7,705;245.528,00
08.03.2019;09:05:00;7,667;7,705;7,666;7,686;202.694,00
08.03.2019;09:00:00;7,7;7,744;7,65;7,662;471.354,00
